LEAID,LEANM,STNAME,per_pupil_exp,poverty_rate,PCTPROF_RLA_clean,predicted_reading,residual_reading,PCTPROF_MTH_clean,predicted_math,residual_math
0610890,Delano Union Elementary,CALIFORNIA,16080.47646717025,32.915551229009495,43.0,33.51709382500576,9.482906174994241,32.0,29.28823735605917,2.7117626439408298
0611040,Denair Unified,CALIFORNIA,14980.345911949686,14.376811594202898,27.0,51.81653997992315,-24.81653997992315,16.0,46.81717287653582,-30.81717287653582
0611110,Desert Sands Unified,CALIFORNIA,14339.77630199231,16.854045709299594,49.0,49.32132179618209,-0.3213217961820902,35.0,44.49487157791762,-9.494871577917621
0611130,Di Giorgio Elementary,CALIFORNIA,13258.92857142857,35.8974358974359,32.0,30.38348943914758,1.6165105608524186,12.0,26.544913403291794,-14.544913403291794
0611220,Dixie Elementary,CALIFORNIA,19780.02018163471,4.364906154517678,76.0,62.041368908877146,13.958631091122854,67.0,56.146771434031635,10.853228565968365
0611280,Dixon Unified,CALIFORNIA,14535.347243849268,9.967992684042066,40.0,56.15681894448914,-16.15681894448914,32.0,50.990499765871114,-18.990499765871114
0611460,Downey Unified,CALIFORNIA,15058.058649693112,15.62427665385862,53.0,50.58541067113389,2.414589328866107,41.0,45.63756359101341,-4.637563591013411
0611490,Dry Creek Joint Elementary,CALIFORNIA,11802.885323126748,12.445625906234897,60.0,53.52850658545797,6.4714934145420315,51.0,48.720938835783855,2.279061164216145
0611520,Duarte Unified,CALIFORNIA,17717.59390002824,16.62331520454008,55.0,49.76421373994844,5.235786260051562,41.0,44.626917307091276,-3.6269173070912757
0611550,Ducor Union Elementary,CALIFORNIA,14333.333333333334,39.795918367346935,17.0,26.588806942934696,-9.588806942934696,2.5,22.837374154240486,-20.337374154240486
0611730,Durham Unified,CALIFORNIA,12046.332046332049,8.09968847352025,53.0,57.850150400792,-4.850150400792003,47.0,52.81742320755055,-5.817423207550547
0611760,Earlimart Elementary,CALIFORNIA,14992.37089201878,37.70949720670392,30.0,28.69795703805726,1.302042961942739,18.0,24.790270003824872,-6.7902700038248724
0611780,East Nicolaus Joint Union High,CALIFORNIA,15338.870431893689,8.588957055214724,57.0,57.57421682367724,-0.57421682367724,22.0,52.27193846613283,-30.27193846613283
0611820,East Side Union High,CALIFORNIA,18311.01751274662,8.82071265810244,62.0,57.533117733280974,4.4668822667190256,41.0,51.97768730823268,-10.977687308232682
0611850,East Whittier City Elementary,CALIFORNIA,13144.9053942884,10.50046772684752,60.0,55.541010163791654,4.458989836208346,52.0,50.52313691930751,1.476863080692489
0611870,Eastern Sierra Unified,CALIFORNIA,29493.79652605459,16.608996539792386,54.0,50.5254222437019,3.4745777562981033,33.0,44.341414218105214,-11.341414218105214
0611910,Eastside Union Elementary,CALIFORNIA,14069.312977099236,30.878105141536683,27.0,35.40833304332804,-8.408333043328042,15.0,31.262701094822226,-16.262701094822226
0611940,Edison Elementary,CALIFORNIA,16321.2927756654,27.567067530064755,34.0,38.83195037425048,-4.831950374250482,28.0,34.331215496391735,-6.331215496391735
0612030,El Centro Elementary,CALIFORNIA,14618.758061544131,32.87210172026926,45.0,33.46742228019166,11.532577719808337,33.0,29.36637051994287,3.633629480057131
0612070,El Dorado Union High,CALIFORNIA,13264.03574087863,6.700428515777173,69.0,59.313861137054296,9.686138862945704,55.0,54.107437311497144,0.8925626885028564
0612090,El Monte City,CALIFORNIA,18271.182204448887,25.319420783645658,51.0,41.1827368040953,9.817263195904701,40.0,36.403534855712664,3.596465144287336
0612120,El Monte Union High,CALIFORNIA,19282.09596839781,22.005793627010288,59.0,44.53019325868934,14.469806741310663,34.0,39.5060068813756,-5.506006881375598
0612150,El Nido Elementary,CALIFORNIA,14176.795580110498,24.59016393442623,37.0,41.64559927980471,-4.645599279804713,27.0,37.19593455554494,-10.195934555544937
0612180,El Rancho Unified,CALIFORNIA,14252.73288973384,16.007868115399027,43.0,50.154240878202415,-7.154240878202415,29.0,45.29589309233522,-16.29589309233522
0612210,El Segundo Unified,CALIFORNIA,12879.535558780844,8.504058755315038,78.0,57.502331511685455,20.497668488314545,69.0,52.41453163677273,16.58546836322727
0612330,Elk Grove Unified,CALIFORNIA,13729.80195657361,16.50043769642524,56.0,49.63300304755571,6.366996952444289,45.0,44.84417417273849,0.15582582726150918
0612600,Elverta Joint Elementary,CALIFORNIA,12803.986710963454,12.962962962962962,27.0,53.07940438471102,-26.07940438471102,17.0,48.2071407565739,-31.2071407565739
0612630,Emery Unified,CALIFORNIA,22294.751009421267,14.35483870967742,37.0,52.30229959704239,-15.302299597042392,23.0,46.65218909660404,-23.65218909660404
0612690,Empire Union Elementary,CALIFORNIA,14269.585253456222,20.457209847596715,39.0,45.74665024325991,-6.746650243259907,31.0,41.09518316825471,-10.095183168254707
0612750,Encinitas Union Elementary,CALIFORNIA,14248.673237300984,6.357085668534827,74.0,59.71652492410718,14.283475075892817,70.0,54.406559115859345,15.593440884140655
0612810,Enterprise Elementary,CALIFORNIA,14485.936244307528,20.50119968008531,47.0,45.71678680336808,1.2832131966319196,37.0,41.04816217970945,-4.0481621797094505
0612840,Escalon Unified,CALIFORNIA,13745.068285280728,18.70692484410896,49.0,47.447659090825354,1.5523409091746458,36.0,42.76081137915071,-6.760811379150709
0612880,Escondido Union,CALIFORNIA,15912.141510047471,17.112559587508514,42.0,49.1649142441389,-7.164914244138899,30.0,44.210903117242076,-14.210903117242076
0612910,Escondido Union High,CALIFORNIA,17445.366716560075,15.77221228384019,57.0,50.590266023778234,6.409733976221766,21.0,45.43729061357327,-24.437290613573268
0612930,Esparto Unified,CALIFORNIA,16333.687566418705,11.085089773614364,32.0,55.164013223602815,-23.164013223602815,20.0,49.89027085869539,-29.890270858695388
0612960,Etiwanda Elementary,CALIFORNIA,13434.486187060578,9.083588339507168,70.0,56.963303961167874,13.036696038832126,61.0,51.85335098467988,9.146649015320122
0613080,Eureka Union,CALIFORNIA,11184.56476218965,4.535974973931179,79.0,61.32661346077918,17.67338653922082,69.0,56.20353349659449,12.796466503405512
0613140,Evergreen Elementary,CALIFORNIA,13416.997323982652,7.697134490692324,66.0,58.33597151818553,7.664028481814469,61.0,53.16263971863773,7.8373602813622725
0613170,Evergreen Union,CALIFORNIA,12268.693508627774,19.12964641885766,52.0,46.9351491234398,5.0648508765602,41.0,42.39924035830116,-1.3992403583011566
0613290,Fairfax Elementary,CALIFORNIA,14809.09768829232,31.56478277585544,33.0,34.77486204760871,-1.774862047608707,23.0,30.595676903152675,-7.595676903152675
0613360,Fairfield-Suisun Unified,CALIFORNIA,15343.92698338404,9.5788948069241,45.0,56.593651221148455,-11.593651221148455,33.0,51.33728582409253,-18.337285824092532
0613470,Fall River Joint Unified,CALIFORNIA,14450.0,20.517241379310345,38.0,45.698612172111666,-7.698612172111666,37.0,41.03393093255836,-4.033930932558363
0613500,Fallbrook Union Elementary,CALIFORNIA,19048.78048780488,17.252559726962456,53.0,49.225166167510196,3.7748338324898043,43.0,43.99909448653846,-0.9990944865384606
0613530,Fallbrook Union High,CALIFORNIA,16508.820798514393,13.929088277858176,49.0,52.357128046937454,-3.3571280469374543,21.0,47.20102320141991,-26.201023201419908
0613800,Fillmore Unified,CALIFORNIA,15139.53488372093,14.216928535225543,25.0,51.98505928212617,-26.985059282126173,18.0,46.96406408878427,-28.96406408878427
0613840,Firebaugh-Las Deltas Unified,CALIFORNIA,17493.303571428572,25.264084507042256,52.0,41.18822256366933,10.811777436330672,33.0,36.47552540886589,-3.4755254088658916
0613890,Folsom-Cordova Unified,CALIFORNIA,15665.985202492211,12.069270189079342,63.0,54.146476005528974,8.853523994471026,52.0,48.9781359076671,3.0218640923328977
0613920,Fontana Unified,CALIFORNIA,15711.131326496858,18.626076022826197,41.0,47.65248544574378,-6.652485445743778,25.0,42.78721245579398,-17.787212455793977
0613980,Foresthill Union Elementary,CALIFORNIA,12994.92385786802,9.417808219178085,42.0,56.60425644724278,-14.604256447242783,37.0,51.54900097582107,-14.549000975821073
0614010,Forestville Union Elementary,CALIFORNIA,21542.37288135593,8.928571428571429,37.0,57.63122545744392,-20.631225457443918,37.0,51.79381584712358,-14.793815847123582
0614070,Fort Bragg Unified,CALIFORNIA,14768.320180383314,23.80718150516478,42.0,42.45894582426784,-0.45894582426784325,27.0,37.92006822987558,-10.920068229875582
0614190,Fortuna Union High,CALIFORNIA,15919.602529358626,17.42738589211618,52.0,48.853439807625044,3.146560192374956,27.0,43.91351031873424,-16.91351031873424
0614220,Fountain Valley Elementary,CALIFORNIA,14066.740471295272,8.36964415395788,77.0,57.710827183903184,19.289172816096816,76.0,52.511276747957716,23.488723252042284
0614250,Fowler Unified,CALIFORNIA,14969.325153374231,26.25,51.0,40.05121367935901,10.948786320640991,37.0,35.60888689319778,1.3911131068022229
0614340,Franklin Elementary,CALIFORNIA,11251.028806584362,13.043478260869565,70.0,52.90111373490812,17.098886265091878,68.0,48.17056500655427,19.82943499344573
0614370,Franklin-McKinley Elementary,CALIFORNIA,17989.469365426696,14.94494410355552,45.0,51.444485196522876,-6.444485196522876,36.0,46.20443519997296,-10.204435199972963
0614400,Fremont Unified,CALIFORNIA,15623.13001831244,4.568660137528652,78.0,61.575786537334324,16.424213462665676,73.0,56.05997430648463,16.940025693515373
0614430,Fremont Union High,CALIFORNIA,24429.599927093772,2.8602583459151147,81.0,63.82720417768297,17.172795822317028,78.0,57.44913224134859,20.550867758651407
0614520,Freshwater Elementary,CALIFORNIA,14125.714285714286,11.728395061728394,67.0,54.38652763974183,12.613472360258172,50.0,49.339040366582374,0.660959633417626
0614550,Fresno Unified,CALIFORNIA,16258.203751089615,36.25903327178685,38.0,30.215456636214185,7.784543363785815,30.0,26.127399761081158,3.8726002389188423
0614700,Fruitvale Elementary,CALIFORNIA,13457.286432160805,13.543721236028928,58.0,52.54539813225158,5.454601867748423,54.0,47.6423029226099,6.3576970773901
0614730,Fullerton Elementary,CALIFORNIA,12916.532659468568,15.767122229943634,57.0,50.30802396935115,6.691976030648853,51.0,45.55709147573215,5.44290852426785
0614760,Fullerton Joint Union High,CALIFORNIA,16809.62128966223,10.726187170230492,65.0,55.54982498863224,9.450175011367762,44.0,50.216998393381836,-6.216998393381836
0614790,Galt Joint Union Elementary,CALIFORNIA,14828.531468531468,13.790035587188612,50.0,52.388320549437,-2.3883205494369975,41.0,47.37495792370555,-6.374957923705551
0614820,Galt Joint Union High,CALIFORNIA,20506.96629213483,14.425872093023257,57.0,52.11850797898217,4.881492021017827,27.0,46.63052719489909,-19.630527194899088
0614880,Garden Grove Unified,CALIFORNIA,16971.0871879806,19.404406891981445,61.0,46.96119617626802,14.038803823731982,52.0,42.02045734271277,9.979542657287233
0614940,Garvey Elementary,CALIFORNIA,18665.93695271453,29.33915685529814,59.0,37.22479592976174,21.77520407023826,57.0,32.59878699824765,24.401213001752353
0614950,Gateway Unified,CALIFORNIA,16782.77972027972,16.808606006275213,33.0,49.52131739761186,-16.52131739761186,30.0,44.47573519824165,-14.475735198241651
0615000,General Shafter Elementary,CALIFORNIA,53352.201257861634,22.14765100671141,57.0,45.79503205734717,11.204967942652829,52.0,38.8095318436589,13.190468156341097
0615090,Gerber Union Elementary,CALIFORNIA,14203.703703703704,29.156626506024097,29.0,37.12259657195804,-8.122596571958042,15.0,32.8844045019335,-17.884404501933503
0615150,Geyserville Unified,CALIFORNIA,19754.310344827587,9.019607843137257,47.0,57.42759608029927,-10.427596080299267,37.0,51.7532776733805,-14.753277673380502
0615180,Gilroy Unified,CALIFORNIA,14347.888718825963,9.762988541830168,48.0,56.348057264366,-8.348057264365998,41.0,51.18878837041738,-10.188788370417377
0615240,Glendale Unified,CALIFORNIA,14277.609388357814,15.780199230409607,64.0,50.381406132632144,13.618593867367856,54.0,45.51018614969307,8.48981385030693
0615270,Glendora Unified,CALIFORNIA,12259.718545353213,8.706545568430943,67.0,57.262378162094734,9.737621837905266,59.0,52.23911771475892,6.760882285241081
0615390,Gold Oak Union Elementary,CALIFORNIA,11228.215767634854,8.539944903581267,51.0,57.3620223856316,-6.362022385631597,41.0,52.42258443719706,-11.42258443719706
0615450,Gold Trail Union Elementary,CALIFORNIA,11449.319213313162,5.823293172690764,54.0,60.06786035466518,-6.067860354665179,45.0,54.981552575676766,-9.981552575676766
0615510,Goleta Union Elementary,CALIFORNIA,25252.944475602915,8.060109289617486,65.0,58.72712618046336,6.272873819536642,59.0,52.51944580314696,6.480554196853042
0615690,Grant Elementary,CALIFORNIA,12085.308056872038,6.7934782608695645,77.0,59.1468898571252,17.853110142874797,65.0,54.0495263330644,10.9504736669356
0615780,Grass Valley Elementary,CALIFORNIA,15235.424764019988,19.6437168993741,48.0,46.6139729190716,1.3860270809284003,38.0,41.8386149122627,-3.838614912262699
0615840,Gravenstein Union Elementary,CALIFORNIA,16359.21052631579,9.932279909706546,74.0,56.30790153933219,17.692098460667808,66.0,50.97790208814991,15.02209791185009
0616050,Greenfield Union,CALIFORNIA,13488.914453043297,30.053101344480847,50.0,36.18897605845453,13.811023941545471,35.0,32.05626127997219,2.9437387200278096
0616080,Greenfield Union Elementary,CALIFORNIA,16943.505954029355,22.7124183006536,29.0,43.68168160013252,-14.68168160013252,19.0,38.898318025549486,-19.898318025549486
0616230,Grossmont Union High,CALIFORNIA,21219.219938889222,14.565562014040914,55.0,52.025276947133904,2.9747230528660964,32.0,46.48057118434742,-14.480571184347419
0616260,Guadalupe Union Elementary,CALIFORNIA,15676.539360872954,17.41253051261188,26.0,48.85274070125972,-22.85274070125972,14.0,43.93370597962452,-29.93370597962452
0616300,Cucamonga Elementary,CALIFORNIA,19025.91526120938,18.33333333333333,42.0,48.152824046358674,-6.152824046358674,28.0,42.979399673607645,-14.979399673607645
0616320,Guerneville Elementary,CALIFORNIA,29157.894736842107,17.737003058103976,52.0,49.38642167577791,2.6135783242220896,42.0,43.28507903374661,-1.2850790337466123
0616323,Gustine Unified,CALIFORNIA,18595.88299024919,27.305512622359608,32.0,39.23540190090349,-7.23540190090349,17.0,34.52037322545823,-17.52037322545823
0616325,Hacienda la Puente Unified,CALIFORNIA,16129.472927382336,15.91668304185498,55.0,50.36364279238078,4.63635720761922,41.0,45.33431991275191,-4.3343199127519085
0616470,Hanford Elementary,CALIFORNIA,13217.30482347091,24.389876468815903,45.0,41.78319035884107,3.2168096411589318,38.0,37.4093738783387,0.5906261216613018
0616500,Hanford Joint Union High,CALIFORNIA,18035.15524762638,17.283163265306122,58.0,49.13054336056531,8.869456639434688,20.0,43.99594191281122,-23.99594191281122
0616530,Happy Camp Union Elementary,CALIFORNIA,15427.272727272728,28.846153846153843,17.0,37.50784728420403,-20.507847284204033,7.5,33.14642915831578,-25.646429158315783
0616560,Happy Valley Elementary,CALIFORNIA,14444.444444444443,12.38095238095238,87.0,53.760155483070605,33.239844516929395,77.0,48.71491792343188,28.285082076568123
0616570,Happy Valley Union Elementary,CALIFORNIA,14911.9373776908,18.471337579617835,39.0,47.75511236678851,-8.75511236678851,30.0,42.95358220112368,-12.95358220112368
0616620,Harmony Union Elementary,CALIFORNIA,21751.004016064257,10.820895522388058,67.0,55.769438091826146,11.230561908173854,52.0,50.00212037725906,1.997879622740939
0616650,Hart-Ransom Union Elementary,CALIFORNIA,10499.1452991453,13.458262350936966,60.0,52.44242661709703,7.557573382902973,39.0,47.79809094083882,-8.798090940838819
0616680,Hawthorne,CALIFORNIA,16168.140490721136,24.054262710929745,47.0,42.30292106456501,4.697078935434988,38.0,37.651273721702324,0.34872627829767566
0616740,Hayward Unified,CALIFORNIA,20974.352514360577,10.931403844789672,37.0,55.610673477215485,-18.610673477215485,25.0,49.917518615051726,-24.917518615051726
0616830,Heber Elementary,CALIFORNIA,17658.326817826426,22.099447513812155,56.0,44.33439225580029,11.665607744199711,39.0,39.45882603063543,-0.4588260306354286
0616860,Helendale Elementary,CALIFORNIA,12710.576923076924,14.666666666666666,47.0,51.38535288135127,-4.385352881351267,36.0,46.601176714047,-10.601176714047
0616920,Hemet Unified,CALIFORNIA,15498.384674887382,20.699696824636987,37.0,45.58432903389877,-8.584329033898769,22.0,40.83506826527814,-18.83506826527814
0617040,Hermosa Beach City Elementary,CALIFORNIA,13148.065476190475,8.069620253164556,79.0,57.94983190753033,21.05016809246967,74.0,52.817833193700885,21.182166806299115
0617190,Hillsborough City Elementary,CALIFORNIA,26276.091783863805,3.2777115613825987,85.0,63.53069969508929,21.46930030491071,85.0,57.008160753746175,27.991839246253825
0617220,Hilmar Unified,CALIFORNIA,12667.50418760469,20.36399409739301,43.0,45.737386033977884,-2.7373860339778844,26.0,41.223860896395365,-15.223860896395365
0617340,Hollister,CALIFORNIA,13349.115597641594,11.44186046511628,47.0,54.62117897569466,-7.6211789756946615,35.0,49.62925500728098,-14.629255007280982
0617430,Holtville Unified,CALIFORNIA,14922.686945500634,27.615965480043148,56.0,38.69477927164883,17.305220728351173,46.0,34.32056796418645,11.679432035813548
0617490,Hope Elementary,CALIFORNIA,13516.842105263158,9.444444444444445,69.0,56.61097153382444,12.38902846617556,60.0,51.51060326049494,8.489396739505061
0617850,Hueneme Elementary,CALIFORNIA,13722.57281553398,20.25459688826025,30.0,45.912711022331706,-15.912711022331706,17.0,41.30034420008887,-24.300344200088873
0617880,Hughes-Elizabeth Lakes Union Elementary,CALIFORNIA,11198.979591836734,10.031347962382444,57.0,55.88240121798164,1.1175987820183622,37.0,51.01540764753628,-14.015407647536279
0618030,Huntington Beach City Elementary,CALIFORNIA,16319.104163535249,6.471816283924843,75.0,59.73418065489296,15.26581934510704,68.0,54.245678558841476,13.754321441158524
0618060,Huntington Beach Union High,CALIFORNIA,15983.190114783918,10.06262278978389,74.0,56.15489766509736,17.84510233490264,48.0,50.864403255122454,-2.864403255122454
0618120,Hydesville Elementary,CALIFORNIA,11085.106382978724,21.052631578947366,52.0,44.95466598601798,7.045334013982021,47.0,40.613951205747526,6.386048794252474
0618210,Imperial Unified,CALIFORNIA,17374.47306791569,13.115169964485032,60.0,53.218516843550915,6.7814831564490845,42.0,47.94740044512193,-5.947400445121929
0618390,Inglewood Unified,CALIFORNIA,20495.467892250734,20.916740709768465,30.0,45.68625851382933,-15.68625851382933,19.0,40.503288320922024,-21.503288320922024
0618690,Jamestown Elementary,CALIFORNIA,13656.25,17.88617886178862,32.0,48.255266503764844,-16.255266503764844,28.0,43.53786992854492,-15.537869928544922
0618730,Jamul-Dulzura Union Elementary,CALIFORNIA,17043.103448275862,15.246636771300448,47.0,51.08551851409677,-4.085518514096769,34.0,45.94366034474409,-11.943660344744089
0618780,Janesville Union Elementary,CALIFORNIA,10446.866485013625,15.57377049180328,41.0,50.34294509963102,-9.342945099631017,26.0,45.802329544276986,-19.802329544276986
0618840,Jefferson Elementary,CALIFORNIA,11552.58693808312,9.336173233936812,58.0,56.59365069437304,1.4063493056269607,45.0,51.66268998417473,-6.662689984174733
0618870,Jefferson Elementary,CALIFORNIA,15617.327312259577,8.715763846622032,48.0,57.46623332581504,-9.46623332581504,37.0,52.14515935650125,-15.145159356501253
0618930,Jefferson Union High,CALIFORNIA,20201.96353436185,6.568119475769582,56.0,59.885066310089165,-3.885066310089165,35.0,54.05617290353548,-19.056172903535483
0618990,John Swett Unified,CALIFORNIA,18548.74651810585,13.17157712305026,38.0,53.237115209418704,-15.237115209418704,26.0,47.86433373419307,-21.864333734193067
0619050,Johnstonville Elementary,CALIFORNIA,10640.21164021164,10.273972602739724,52.0,55.606549670479595,-3.6065496704795947,37.0,50.80055253159372,-13.800552531593723
0619110,Julian Union High,CALIFORNIA,30509.43396226415,31.862745098039213,69.5,35.47557140537869,34.02442859462131,30.0,29.915732067762374,0.0842679322376263
0619140,Julian Union Elementary,CALIFORNIA,18850.533807829182,6.41399416909621,39.0,59.952054748616206,-20.952054748616206,35.0,54.23598615320808,-19.23598615320808
0619200,Junction Elementary,CALIFORNIA,16784.76821192053,12.76595744680851,62.0,53.527128579952596,8.472871420047404,62.0,48.292038909322976,13.707961090677024
0619260,Jurupa Unified,CALIFORNIA,14846.48099164981,17.680169788686907,38.0,48.534893990123265,-10.534893990123265,25.0,43.702125047194116,-18.702125047194116
0619320,Kelseyville Unified,CALIFORNIA,20636.950146627565,17.647058823529413,33.0,48.93501931491039,-15.935019314910392,18.0,43.58635151391013,-25.58635151391013
0619380,Kentfield Elementary,CALIFORNIA,26732.68133659332,4.041146216017634,76.0,62.80320907743868,13.19679092256132,72.0,56.27586701596133,15.724132984038668
0619440,Keppel Union Elementary,CALIFORNIA,14056.29516926588,22.13769494104222,33.0,44.06800047374068,-11.068000473740682,23.0,39.51418202280644,-16.514182022806438
0619490,Kerman Unified,CALIFORNIA,15667.242040659765,30.77894736842105,46.0,35.607948448248806,10.392051551751194,34.0,31.315733871253393,2.684266128746607
0619540,Kern High,CALIFORNIA,17209.295984134853,21.11160914388167,51.0,45.28471426346401,5.715285736535989,21.0,40.40277016114312,-19.402770161143117
0619590,Kernville Union Elementary,CALIFORNIA,15237.102085620198,32.327586206896555,37.0,34.046183589135794,2.9538164108642064,20.0,29.86470488671804,-9.864704886718041
0619620,Keyes Union,CALIFORNIA,15440.723981900452,32.903225806451616,50.0,33.48872399665191,16.511276003348087,40.0,29.316117377008865,10.683882622991135
0619650,South Monterey County Joint Union High,CALIFORNIA,14656.753407682776,20.60117302052786,53.0,45.62856330654151,7.371436693458492,14.0,40.94944764915163,-26.94944764915163
0619680,King City Union,CALIFORNIA,14094.779711218069,28.020950243172464,32.0,38.24097933371506,-6.24097933371506,23.0,33.959275078262564,-10.959275078262564
0619700,Kings Canyon Joint Unified,CALIFORNIA,15483.220115583494,31.623853211009173,52.0,34.75909452082421,17.240905479175787,40.0,30.52279578545702,9.47720421454298
0619740,Kings River Union Elementary,CALIFORNIA,14477.477477477478,35.19553072625698,39.0,31.156275192159043,7.843724807840957,43.0,27.176586918700515,15.823413081299485
0619830,Kingsburg Joint Union High,CALIFORNIA,15580.976863753214,22.599337748344368,70.0,43.70729648689686,26.29270351310314,42.0,39.03966590711802,2.960334092881979
0619890,Kit Carson Union Elementary,CALIFORNIA,12784.461152882206,23.63636363636364,36.0,42.50235618809217,-6.502356188092172,21.0,38.13169823214212,-17.13169823214212
0619950,Klamath-Trinity Joint Unified,CALIFORNIA,29348.380765456328,29.282700421940927,17.0,37.95837457615455,-20.958374576154547,11.0,32.38083556424294,-21.380835564242943
0620040,Knightsen Elementary,CALIFORNIA,10492.088607594937,12.316715542521994,44.0,53.57308817700562,-9.573088177005623,38.0,48.87591684360101,-10.875916843601011
0620070,Konocti Unified,CALIFORNIA,14418.46153846154,34.553217444342785,27.0,31.788971889768007,-4.788971889768007,14.0,27.78444411322951,-13.784444113229512
0620130,La Canada Unified,CALIFORNIA,14312.651478429472,3.9684696928513183,89.0,62.08735929517404,26.91264070482596,85.0,56.659843585522275,28.340156414477725
0620190,La Habra City Elementary,CALIFORNIA,14210.616806361488,15.014965081476555,41.0,51.1353937871548,-10.135393787154797,30.0,46.23428604189138,-16.23428604189138
0620220,La Honda-Pescadero Unified,CALIFORNIA,24215.189873417723,9.453781512605042,42.0,57.28036711824028,-15.280367118240278,32.0,51.230137400075144,-19.230137400075144
0620250,La Mesa-Spring Valley,CALIFORNIA,12721.491772099562,15.370692655760529,53.0,50.6884564581714,2.3115435418285983,41.0,45.936282667964605,-4.936282667964605
0620310,Lafayette Elementary,CALIFORNIA,20707.528687377555,2.111872146118721,84.0,64.33263883936961,19.667361160630392,82.0,58.250136695142835,23.749863304857165
0620370,Laguna Beach Unified,CALIFORNIA,23389.49211908932,6.799431009957326,83.0,59.85806990526743,23.141930094732572,78.0,53.7568720097042,24.243127990295797
0620460,Pacifica,CALIFORNIA,12244.766505636073,3.828125,60.0,62.09524494430589,-2.0952449443058896,56.0,56.84483978039405,-0.8448397803940466
0620520,Lagunitas Elementary,CALIFORNIA,19766.233766233767,1.278772378516624,62.0,65.09841041878599,-3.0984104187859884,42.0,59.060503512395364,-17.060503512395364
0620640,Lake Tahoe Unified,CALIFORNIA,14344.52479338843,10.815648171823062,43.0,55.304809123157455,-12.304809123157455,33.0,50.19513862941094,-17.19513862941094
0620670,Lakeport Unified,CALIFORNIA,17659.646739130436,19.50286806883365,29.0,46.90731388843903,-17.907313888439027,21.0,41.910023863196315,-20.910023863196315
0620730,Lakeside Union,CALIFORNIA,12384.395132426627,16.194331983805668,49.0,49.85096433720163,-0.8509643372016313,33.0,45.16730752510007,-12.167307525100071
0620760,Lakeside Union Elementary,CALIFORNIA,13634.67492260062,34.4059405940594,28.0,31.885182802843474,-3.885182802843474,19.0,27.943378719845086,-8.943378719845086
0620790,Lakeside Union Elementary,CALIFORNIA,14254.387694734767,13.790186125211507,52.0,52.35175070691793,-0.3517507069179331,41.0,47.38939441759364,-6.389394417593643
0620850,Lamont Elementary,CALIFORNIA,14645.716175984122,39.08375089477452,34.0,27.314278725051523,6.685721274948477,23.0,23.501744805053256,-0.5017448050532565
0620880,Lancaster Elementary,CALIFORNIA,13825.358511997729,28.440306391970417,32.0,37.80836684910726,-5.808366849107259,18.0,33.570234244800375,-15.570234244800375
0620910,Larkspur-Corte Madera,CALIFORNIA,16146.46791963707,4.180602006688964,79.0,61.99349432278627,17.00650567721373,74.0,56.413021654267034,17.586978345732966
0621000,Las Virgenes Unified,CALIFORNIA,13095.816464237518,5.3534482758620685,70.0,60.63785445799275,9.362145542007248,59.0,55.38328937381163,3.6167106261883717
0621060,Lassen Union High,CALIFORNIA,13449.809402795425,10.424710424710424,57.0,55.63541630436903,1.3645836956309694,32.0,50.58691147912508,-18.586911479125078
0621090,Lassen View Union Elementary,CALIFORNIA,11865.714285714286,14.95327102803738,52.0,51.047775384696514,0.9522246153034857,43.0,46.35206820889454,-3.3520682088945435
0621150,Laton Joint Unified,CALIFORNIA,17559.822747415066,29.02843601895735,29.0,37.462509618606916,-8.462509618606916,17.0,32.920201038758734,-15.920201038758734
0621180,Latrobe,CALIFORNIA,16006.896551724138,2.575107296137339,87.0,63.57545568910008,23.42454431089992,77.0,57.932189960434094,19.067810039565906
0621210,Lawndale Elementary,CALIFORNIA,32925.27430949678,21.92092372288313,50.0,45.47973910806866,4.520260891931343,38.0,39.23969972853672,-1.2396997285367206
0621240,Le Grand Union Elementary,CALIFORNIA,15757.412398921831,30.27777777777777,29.0,36.110255585703,-7.110255585703001,24.0,31.786560016066876,-7.7865600160668755
0621270,Le Grand Union High,CALIFORNIA,17244.618395303325,31.008902077151333,37.0,35.480156818984426,1.519843181015574,27.0,31.05859868779334,-4.058598687793339
0621330,Lemon Grove,CALIFORNIA,14271.915131211614,17.99324650265316,46.0,48.18823240308538,-2.1882324030853795,34.0,43.42116267529065,-9.421162675290653
0621360,Lemoore Union Elementary,CALIFORNIA,12172.61185006046,19.36401240951396,49.0,46.69683111432221,2.303168885677792,40.0,42.180433112329865,-2.1804331123298653
0621400,Lemoore Union High,CALIFORNIA,18133.817427385893,16.799664006719865,52.0,49.61588040950171,2.384119590498287,19.0,44.44987122991327,-25.44987122991327
0621420,Lennox,CALIFORNIA,18573.81667918858,25.933959990359124,44.0,40.59301411937781,3.4069858806221873,36.0,35.815711094530315,0.18428890546968546
0621450,Richland Union Elementary,CALIFORNIA,16344.368600682594,30.71266968325792,34.0,35.716573501383024,-1.7165735013830243,26.0,31.361108011921452,-5.361108011921452
0621540,Liberty Elementary,CALIFORNIA,16188.67924528302,5.660377358490567,82.0,60.5299268016193,21.470073198380703,82.0,55.01500750196598,26.984992498034018
0621570,Liberty Elementary,CALIFORNIA,8981.954887218046,36.46408839779006,51.0,29.55070920222584,21.44929079777416,44.0,26.11858079017781,17.88141920982219
0621600,Liberty Union High,CALIFORNIA,15195.906080674293,6.557165028453181,69.0,59.578362470005,9.421637529995003,36.0,54.19362750146884,-18.19362750146884
